codigo,nome,categoria,faixa_preco,endereco,municipio,uf,codigo_bairro
321569044640867,Capoia Hot Dog e Lanches,"Restaurant, Shopping & Retail, Grocery Store",1,"Rua Olinda 82, 13454405 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
1818195891795004,Hamburgueria Lab Burger,"Burger Restaurant, Pub",1,"Rua João Lino, 439, Centro, 13450-033 Santa Bárbara Do Oeste, Sao Paulo, Brazil",Santa Bárbara do Oeste,SP,
478949799111428,Casa do Peixe Restaurante,Seafood Restaurant,2,"Rodovia Amparo/Itatiba km 127,5, 13903800 Amparo, Sao Paulo, Brazil",Amparo,SP,
731437310320828,Hamburgueria Grandão Lanches,"Burger Restaurant, Grocery Store",1,"Avenida donatello 195 . nova trieste jarinu sp, 13240000 Jarinu",Jarinu,SP,
1605843439678711,Espetaria Jaguary,"Bar & Grill, Grocery Store",1,"Rua Julio Frank 1376 Centro, 13820-000 Jaguariúna",Jaguariúna,SP,
958547660833216,Temakian - Sushi Bar & CIA,"Sushi Restaurant, Asian Restaurant",2,"Rua Benedito Storani, 876, 13212100 Jundiaí",Jundiaí,SP,
1526989644207136,Ponto 30,"Restaurant, Shopping & Retail",1,"R: Iraque Nº 45, 13315-000 Cabreúva",Cabreúva,SP,
434740666565152,Estudio Cafe Arca do Sol,Pub,3,"Rua Júlio Franck, 823, 13820-000 Jaguariúna",Jaguariúna,SP,
556525274476548,Mister Dog - Lanches e Porções,"Diner, Hot Dog Joint",1,"Rua Antonio Polli,175 - Centro, 13295-000 Itupeva",Itupeva,SP,
1425067144397507,Cachaçaria Dona Carolina,"Bar, Restaurant, Arts & Entertainment",2,"Hotel fazenda Dona Carolina, 13250-310 Itatiba",Itatiba,SP,
753777727978132,Rancho dos Ipês,"Family Style Restaurant, Beer Garden, Diner",2,"Rua 6, Numero 317, 13190-000 Monte Mor",Monte Mor,SP,
445961695461451,Eds Restaurante e Hamburgueria,"Fast Food Restaurant, Burger Restaurant",1,"Rua Nossa Senhora do Rosário, 415, 13230-035 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
362692273840004,Believe Batataria,Fast Food Restaurant,2,"Avenida Nossa Senhora de Fátima, 889 - Vila Israel, 13478540 Americana",Americana,SP,
200532936734274,La Fornalha Pizzaria,"Pizza Place, Food & Beverage Company",2,"Rua Dr. Oswaldo cruz, 14, 13900010 Amparo, Sao Paulo, Brazil",Amparo,SP,
1520059594948979,Japa Food Delivery,"Fast Food Restaurant, Grocery Store",3,"Rua Armando de Carli, 13481-675 Limeira",Limeira,SP,
217060151787423,Koalla Restaurante,"Restaurant, Bar",2,"Av. Dr. Carlos Burgos, 3280, 13905-000 Amparo, Sao Paulo, Brazil",Amparo,SP,
351402941642265,Sr. Bigode Restaurante,"Steakhouse, Brazilian Restaurant",1,"Avenida Antônio s Petean, 470, 13920-000 Pedreira",Pedreira,SP,
216285175166925,Subway,"Sandwich Shop, Diner, Fast Food Restaurant",1,"Rua XV de Novembro, 12, 13920-000 Pedreira",Pedreira,SP,
1464414397201473,O Rei do Frango Frito,"Cafeteria, Tapas Bar & Restaurant",1,"368  Avenida Ângelo Bernucci, 13240-000 Jarinu",Jarinu,SP,
150693152067911,Route Açai,"Restaurant, Gelato Shop",1,"Rua Minas Gerais, Cabreúva",Cabreúva,SP,
550688131752429,Simao Hamburgueria,Burger Restaurant,1,"Rua José Siqueira Cezar, 13905171 Amparo, Sao Paulo, Brazil",Amparo,SP,
1383273628420074,Bar Do Ednilson,Dive Bar,1,"Av. Papa João XXIII, 644, 13320000 Pedreira",Pedreira,SP,
1781722142061538,Nonna Diso,"Wine, Beer & Spirits Store, Region, Dessert Shop",1,"Avenida Vicente Pires Pardini, 30, 13203-570 Jundiaí",Jundiaí,SP,
1645398699033631,Espetão o melhor do mundo,"Diner, Arts & Entertainment, Pub",1,"Rua João Martinni, 2112 Indaiatuba",Indaiatuba,SP,
989095604439441,Pizzaria do Jacaré,"Pizza Place, Beer Garden",1,"Av: Santo Amaro 1227, 13160000 Artur Nogueira",Artur Nogueira,SP,
227205714081145,Daruma,Sushi Restaurant,2,"Rua Jose Revel, 217, 13320-020 Salto",Salto,SP,
1551735095124105,Treza Bar E Restaurante,Restaurant,4,"Avenida Pacaembu, 13222-000 Várzea Paulista",Várzea Paulista,SP,
155792884612157,All Star Burger,"Cafeteria, Burger Restaurant",2,"Rua Francisco Garbo, 1080, Vila Mariana, 13473-370 Americana",Americana,SP,
327441260963963,Si Santarosa doces artesanais,Dessert Shop,2,"Rua São Miguel, 13473100 Americana",Americana,SP,
193514007361215,JHOW Burger amparo,"Fast Food Restaurant, Diner",2,"136  Rua Manoel Heitor, 13900550 Amparo, Sao Paulo, Brazil",Amparo,SP,
369485196506098,Spaço Sabor,Brazilian Restaurant,4,"Rua Nossa Senhora do Rosário,138, 13230-035 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
481335835253633,Tempero da Roça,Fast Food Restaurant,2,"Rua Capitão Ulisses Massoti, 916 - Centro, 13820000 Jaguariúna",Jaguariúna,SP,
192047974337610,Bomba's Bar,Bar,1,"R: Campinas 826 - Centro, 13150000 Cosmópolis",Cosmópolis,SP,
573200666081918,Bar e Pizzaria San  Matteo,"Bar, Pizza Place, Cafeteria",1,"Avenida Ticiano Mazzetto, 13240000 Jarinu",Jarinu,SP,
437996096396281,Mingui Aliche,Pizza Place,3,"Rua Julio Frank, 813. Centro, 13820000 Jaguariúna",Jaguariúna,SP,
221732864636160,Frutto AÇAÍ,"Cafeteria, Specialty Grocery Store, Smoothie & Juice Bar",2,"Avenida Adelino Martins, 197 Jd. das Tulipas, 13212-600 Jundiaí",Jundiaí,SP,
565752443466427,Lanchonete Da-Ni,"Diner, Coffee Shop",1,"Rua: José Jacobsen, 135 -ARCADAS-, 13908-030 Amparo, Sao Paulo, Brazil",Amparo,SP,
183499085191878,Açaí da Estância,"Health Food Store, Restaurant, Cafeteria",1,"50  Rua Orivaldo Gaspar, 13481589 Limeira",Limeira,SP,
866271246820920,Villas Burger,"Cafeteria, Restaurant",2,"rua amapá, 462 - vila didi, 13203300 Jundiaí",Jundiaí,SP,
1412293262131720,Elaine Bolos,Food Delivery Service,1,"Rua Ceará, Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
279313002410369,Doce Potinho Food Bike,"Dessert Shop, Restaurant",1,"Itinerante ou Rua Leandro Isidoro Bueno, 1000. (Para retirada), 13481167 Limeira",Limeira,SP,
1744826892438195,DM Caffé,"Coffee Shop, Restaurant",1,"Av. Prudente de Moraes, 265- Centro, 13251-370 Itatiba",Itatiba,SP,
238250112873801,Estancia Grill,"Barbecue Restaurant, Pizza Place, Fast Food Restaurant",2,"Rua Joaquim Bueno de Campos, 804, 13257000 Itatiba",Itatiba,SP,
354365401402692,Madruga Lanches,"Grocery Store, Food Truck, Restaurant",1,"avenida iacanga, 1553, 13468-590 Americana",Americana,SP,
737527342954000,Adriana & Bolos,"Diner, Grocery Store",1,"rua: carlos humberto rossi,37, 13909040 Amparo, Sao Paulo, Brazil",Amparo,SP,
1036383153057369,Vintagge,"Cafe, Restaurant, Furniture Store",1,"Av. São Paulo, 664, 13315-000 Cabreúva",Cabreúva,SP,
170819456607025,ADEGA ZERO GRAU,"Brewery, Wine Bar, Grocery Store",1,"Avenida Pacaembu, 3739, 13222-305 Várzea Paulista",Várzea Paulista,SP,
1623547731237699,Rancho Cupim,"Salad Bar, Steakhouse, Pub",2,"rua tupinambas,290, 13466110 Americana",Americana,SP,
176413289204787,Verdinho Beer,Pub,1,"Praça da Bandeira, 13320-040 Salto",Salto,SP,
1215794535166302,Supermercado Mendonça,"Supermarket, Butcher Shop, Bakery",1,"Rua Bari, 503, 13240000 Jarinu",Jarinu,SP,
1508048959450197,wwwbardatorre.com,"Beer Garden, Pub",4,"Rua Marcelina Docalleto Lolli, 13830000 Santo Antônio de Posse",Santo Antônio de Posse,SP,
443266975754387,Pesqueiro do Marco,"Diner, Fish & Chips Restaurant, Sporting Goods Store",2,"Rua Rafael Perissinoto 735, 13145696 Paulínia",Paulínia,SP,
352544568106966,Restaurante e Antiquario Carroça,"Brazilian Restaurant, Buffet Restaurant, Food & Beverage Company",2,"ROD ADHEMAR DE BARROS KM 137,5 BAIRRO COLMEIA, 13820-000 Jaguariúna",Jaguariúna,SP,
1253893501347716,Restaurante da Fazenda Itatiba,"Brazilian Restaurant, Pizza Place",2,"Avenida Marechal Castelo Branco, 760 - Bairro do Engenho, 13255-350 Itatiba",Itatiba,SP,
434488449992544,Boteco Ype,"Beer Garden, Arts & Entertainment",1,"R: Argentina, 398, 13450-181 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
466528860083415,Pastelaria do Chico,"Grocery Store, Cafeteria, Restaurant",1,"mercadão, 13466-300 Americana",Americana,SP,
1114451658588279,Acopiara Lanches,"Restaurant, Cafeteria",1,"Rua Ribeirão Preto, 490, 13323-010 Salto",Salto,SP,
136784659753744,Alquimia Pães e Doces,"Wholesale Bakery, Food & Beverage Company, Restaurant",1,"avenida quinze de novembro, 1600 - bela vista, 13160000 Artur Nogueira",Artur Nogueira,SP,
138997236173835,Frango Assado - Anhanguera,"Cafeteria, Fast Food Restaurant, Coffee Shop",2,"Rodovia Anhanguera Km 72, 13290-000 Louveira",Louveira,SP,
511159175586664,Lanchonete e Pizzaria do Bujão,"Diner, Pizza Place",1,"Av. João Gerosa 1865, 13.930-000 Serra Negra",Serra Negra,SP,
183283865056136,DR. PIZZA,"Grocery Store, Pizza Place",1,"Rua Próteas, Jd. Morada das Flores, 42, 13825000 Holambra",Holambra,SP,
1003831009658049,Marmitaria Caseira,Restaurant,1,"Rua Monsenhor Nicopelli, 13450-329 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
111623502604276,Rancho Do Julião,Restaurant,1,"Rua Geraldo Colombi, 130 Santa Alice, 13458-502 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
487787354728091,Buffet Sumatra,"Caterer, Event Planner, Performance & Event Venue",1,"R. Atílio Biscuola, 1641, 13290-000 Louveira",Louveira,SP,
723894547754572,Sorvete Americano Sabor da Infância,"Ice Cream Shop, Restaurant",2,"Rua Holanda n 311, 13820-000 Jaguariúna",Jaguariúna,SP,
1042904325854633,Casa do Hambúrguer,Restaurant,2,"Rua Jorge Latour, 429 - Centro, 13825000 Holambra",Holambra,SP,
516859168465391,A Predileta Americana,"Pizza Place, Food & Beverage Company",1,"Avenida: Antonio Conselheiro, 332, 13474-440 Americana",Americana,SP,
1839235949648675,Pizzaria Dom Fernando,"Pizza Place, Food & Beverage Company",1,"Av. Candido Portinari, número 1212 - Antonio Zanaga ll, 13474-590 Americana",Americana,SP,
190122057842626,CASA DOS URSOS,"Dessert Shop, Grocery Store, Residence",1,"PRAÇA JOÃO PESSOA,143, 13930000 Serra Negra",Serra Negra,SP,
231536850203955,Bar Da Lagoa -Artur Nogueira SP,Bar,2,"Rua Francisco Cabrino, 13160-000 Artur Nogueira",Artur Nogueira,SP,
1472440696308030,Massas da Nonna,Italian Restaurant,1,"Rua Nara Leão 29, 13473-790 Americana",Americana,SP,
553934534755601,Bom Chefe Marmitaria e Lanchonete,"Cafeteria, Family Style Restaurant, Food & Beverage Company",1,"Rua Santo Antônio 356, 13253200 Itatiba",Itatiba,SP,
556361137832794,Pizzaria Império,Pizza Place,2,"Avenida Marginal, 1111, 13150000 Cosmópolis",Cosmópolis,SP,
157271797660616,Restaurante Caipirão,"Brazilian Restaurant, Event",2,"Rua Antônio Farinello, 18 - Vila Homero, 13338-750 Indaiatuba",Indaiatuba,SP,
775275182559290,Lila docês e salgados,Grocery Store,1,"Rua José Estanislau Ambiel, 13348320 Indaiatuba",Indaiatuba,SP,
1008503879228640,Tio Mito,Family Style Restaurant,1,"Estrada Praia Azul, 13476-735 Americana",Americana,SP,
329747384029408,Chris Burguer,"Burger Restaurant, Food & Beverage Company",2,"No Estacionamento do Supermercado Dia% - Centro, 13190000 Monte Mor",Monte Mor,SP,
1585970154992050,Hard Chopp 3,"Argentinian Restaurant, Bar",4,"20  Avenida Maria Buzolin, 13484-318 Limeira",Limeira,SP,
267871120017003,Pampas Churrascaria,"Buffet Restaurant, Steakhouse, Diner",1,"Av. Marginal - Rotatoria de Pedreira para Amparo, 13920-000 Pedreira",Pedreira,SP,
1136312819763318,Posto Amigão #TôDaHora Conveniência,Restaurant,2,"Rua Benedita Cardoso Madeira, 13306730 Itupeva",Itupeva,SP,
956898244421458,Janjão Lanches,"Restaurant, Food & Beverage Company",1,"rua nhabiquiras, 13457-039 Santa Bárbara Do Oeste, Sao Paulo, Brazil",Santa Bárbara do Oeste,SP,
257121407793437,Renan Bar,Pub,1,"rua das jabuticabeiras n 148, 13474378 Americana",Americana,SP,
1796329103976318,Rotatória Grill,Family Style Restaurant,1,"rua Levindo Souza e Silva n.11 jd. Santa Eulalia, 13481129 Limeira",Limeira,SP,
131968520321957,Bar Pinguim,"Brewery, Bar",4,"Av. Antonio Frederico Ozanan, 6000, 13215-900 Jundiaí",Jundiaí,SP,
304146836427727,Doces da Juju,"Grocery Store, Dessert Shop",1,"Travessa Cândida Rodrigues de Moraes, 13251-203 Itatiba",Itatiba,SP,
889818091070001,Recanto Colonial Restaurante,Italian Restaurant,4,"Avenida 29 de abril, nº 350, 13256000 Itatiba",Itatiba,SP,
608389435915595,Vico Pizzaria,Pizza Place,3,"Rua Pará, 215 - Jardim Colina, 13478-310 Americana",Americana,SP,
550739981656449,Central Do Pastel,Restaurant,2,"Rua Jundiaí, 225, 13280000 Vinhedo",Vinhedo,SP,355670116
194964770522529,Supermercado São Vicente,"Foodservice Distributor, Supermarket, Commercial & Industrial",3,"Rua João Bernestein, 630, 13473200 Americana",Americana,SP,
599174350169535,Brasileirinho Indaiatuba Bar e Restaurante,"Brazilian Restaurant, Grocery Store",1,"Rua Silvio Candello n°965, 13348-300 Indaiatuba",Indaiatuba,SP,
1418613051798360,Rafa's Burgers,"Cafeteria, Restaurant",2,"Rua deputado narciso pieroni 407, 13900-262 Amparo, Sao Paulo, Brazil",Amparo,SP,
236164139780391,Subway,"Sandwich Shop, Fast Food Restaurant",1,"Rua Francisco Glicério, 13250-350 Itatiba",Itatiba,SP,
1025825214174694,Virso Lanches,"Cafeteria, Grocery Store, Restaurant",1,"R. Escócia 469 - Jardim Elizabeth, 13326-010 Salto",Salto,SP,
306594289493136,Lanche do Véio,"Diner, Grocery Store, Cafeteria",1,"Rua Lourenço Rossi,1148, 13348240 Indaiatuba",Indaiatuba,SP,
1721123854826533,Pizzaria Dom Pedro,Pizza Place,2,"Rua Dom Pedro II, 1095 - Conserva, 13466000 Americana",Americana,SP,
1377276532579776,Comidinhas para Bons Momentos,"Food Truck, Grocery Store",2,"Rua Cel Luiz Leite, 10, 13910-000 Monte Alegre do Sul",Monte Alegre do Sul,SP,
1566351180244297,Bolos e doces da Lú Beck,"Grocery Store, Restaurant",2,"Rua Sete de Setembro, 544, 131500000 Cosmópolis",Cosmópolis,SP,
1585848165057302,Menina Brigadeiro,"Candy Store, Shopping & Retail",1,"Rua Achille Sai, 13295000 Itupeva",Itupeva,SP,
283338308528286,Esfiha Mania,"Fast Food Restaurant, Pizza Place",1,"Av. Dom Pedro II , 803 , centro, 13320-240 Salto",Salto,SP,
320013528111617,Larikas lanches,"Cafeteria, Pub",1,"av:calrice de souza almeida, 13216730 Jundiaí",Jundiaí,SP,
912903265461917,Komilão Lanches,"Cafeteria, Diner, Fast Food Restaurant",1,"Rua Frei Galvão, 13315-000 Cabreúva",Cabreúva,SP,
1479483242284109,Rancho Do Baiano -Corrupira,Family Style Restaurant,1,"Rua Riolando Machado, 13212-415 Jundiaí",Jundiaí,SP,
1657460917894245,Mix Chicken & Burger,Fast Food Restaurant,3,"Rua 13 de Maio 593, 13480171 Limeira",Limeira,SP,
1508316989453357,Hard 4 Sushi House,Sushi Restaurant,2,"Av. Saudades N° 1597 - Centro, 13480-070 Limeira",Limeira,SP,
746737582075581,Massa Nobre,Restaurant,2,"Geraldo de Campos 229, 13481766 Limeira",Limeira,SP,
1430006817250867,Kioske Floriano,"Diner, Beer Garden, Grocery Store",1,"Rua das Rosas, 307, 13467-110 Americana",Americana,SP,
1457981521165697,SUCÃO,"Cafeteria, Restaurant, Grocery Store",3,"Rodovia Francisco Aguirre Proença (SP 101) - km 19,5, 13190000 Monte Mor",Monte Mor,SP,
1166561020042476,Ceará Side Bar,Pub,1,"Rua Duque de caxias ,1000, 13466320 Americana",Americana,SP,
166321800448742,Los mini salgados,Restaurant,2,"Avenida Francisco Nobre, 1031 loja 13, 13212241 Jundiaí",Jundiaí,SP,
280835808745429,Master Beer,"Wine Bar, Grocery Store, Pub",2,"Rua:João Bernestein,441, 13473-200 Americana",Americana,SP,
644720969026383,Avenida Café,"Brazilian Restaurant, Coffee Shop, Internet Cafe",2,"Av.marechal deodoro 290, 13250370 Itatiba",Itatiba,SP,
314212725339789,Pastelaria Do Fuia,"Cafeteria, Diner",1,"16  Rua do Cruzeiro, 13190-000 Monte Mor",Monte Mor,SP,
541976772600789,Degust Grill,Fast Food Restaurant,2,"Rua João XXIII, 120 - Jd Paulista, 13231120 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
1527168714238491,Masisa Buffet,"Caterer, Arts & Entertainment",1,"Rua Mercedes N. de Almeida, 13190000 Monte Mor",Monte Mor,SP,
620085001521407,Pastelaria Avenida,Cafeteria,1,"Avenida Itália, 319 - Jardim São Vicente, 13295000 Itupeva",Itupeva,SP,
877958738960725,Auto Lanches e Restaurante kero kero,"Burger Restaurant, Diner, Fast Food Restaurant",2,"Amtonio Carlos Nogueira 1613, 13150000 Cosmópolis",Cosmópolis,SP,
218190325347542,Yakitori Hiro,Restaurant,2,"Av. Ivo Trevisan, 1528, 13172-705 Sumaré",Sumaré,SP,3552403001
297122787131050,Mundo Verde Limeira,Health Food Store,1,"Rua Senador Vergueiro, 995 - Centro, 13480-001 Limeira",Limeira,SP,
197855017066252,Madame LU Lounge BAR,"Beer Garden, Gay Bar",1,"AV. PRESIDENTE KENNEDY, 212, 13334-170 Indaiatuba",Indaiatuba,SP,
1617649568557988,Empório Queijos Itupeva,"Candy Store, Grocery Store",2,"Via Estevão Poli, 1150, 13295000 Itupeva",Itupeva,SP,
637596022951846,Bella Pane,"Bakery, Restaurant",2,"AV.Monte Castelo 648, 13450-032 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
467873229958667,Dona cida lanches,"Cafeteria, Food Stand, Grocery Store",1,"centro, 13920 000 Pedreira",Pedreira,SP,
209399982425131,Lanches IGNES,"Sandwich Shop, Diner",1,"Av. Antonio de Gioia, 295, 13232 200 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
132120616939524,Jungleland Espaço para Eventos e Buffet,"Caterer, Party Entertainment Service, Event Planner",1,"Av Coronel Antonio Estanislau do Amaral, 1623 Jardim Juliana, 13.340-480 Indaiatuba",Indaiatuba,SP,
1714205945460227,Restaurante Colibris,Restaurant,1,"Avenida Josué Ferreira da Silva, 552 - Jardim Colibris, 13330-350 Indaiatuba",Indaiatuba,SP,
1717670575153162,R&R Maria Bunita,Restaurant,1,"Avenida Horst Frederico João Heer, 13330-350 Indaiatuba",Indaiatuba,SP,
475440432628162,Pé da Serra,Fast Food Restaurant,2,"Rod. Eng. Constâncio Cintra, 129 - Jardim Sao Sebastiao (Arcadas), Amparo - SP, Brasil, 13900-000 Amparo, Sao Paulo, Brazil",Amparo,SP,
1572309379654410,Ateliê da Nina,"Dessert Shop, Shopping & Retail",1,"Rua Padre Francisco P. de Cabral Vasconcellos, 1648, 13346-080 Indaiatuba",Indaiatuba,SP,
1685776728368540,Barraca Do Festival da Coxinha,"Cafeteria, Diner, Food Stand",2,"Avenida Humberto Cerezer, 13218-711 Jundiaí",Jundiaí,SP,
204847283242819,Restaurante Léia,"Brazilian Restaurant, Fast Food Restaurant",1,"Avenida Padre Evaristo de Afonso , 525, 13216724 Jundiaí",Jundiaí,SP,
1488147821450540,Padaria Nova Esperança,"Bakery, Restaurant",1,"Rua Vesúvio, 400, 13327-220 Salto",Salto,SP,
1753359244895569,Nessa & Dom - Lanches e Porções,"Fast Food Restaurant, Food & Beverage Company",1,"Rua Urandi, 233 - Planalto do Sol II, 13453-718 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
524722867642710,Ateliê Doce & Sabor - Heide Pereira,"Dessert Shop, Restaurant",1,"www.faceook.com.br/casadossabores, 13232200 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
390734257726168,Hot Dog Brasil - Eloy Chaves,"Cafeteria, Diner, Hot Dog Joint",2,"Av. Luiz José Sereno, 1195, 13212-210 Jundiaí",Jundiaí,SP,
511658165548469,Pizza da Casa,"Pizza Place, Residence",1,"Rua Guanabara n.º 135 - Bairro Dom Bosco, 13820-000 Jaguariúna",Jaguariúna,SP,
285638431605054,Kiosque do Francão,"Cafeteria, Grocery Store, Beer Garden",2,"79  Rua Ezequiel B. Pyles, 13450-231 Santa Bárbara Do Oeste, Sao Paulo, Brazil",Santa Bárbara do Oeste,SP,
280937472264787,Kanteiro do Açaí,Health Food Restaurant,2,"Rua das Rosas, 13467-110 Americana",Americana,SP,
179790022068310,Caborna's Crepes,"Fast Food Restaurant, Crêperie, Cafeteria",2,"326  Rua Itália, 13208051 Jundiaí",Jundiaí,SP,
550375868326066,Empório Santa Terra,"Wine Bar, Brewery, Shopping & Retail",2,"Av Benedicto Castilho de Andrade, 1200, 13212070 Jundiaí",Jundiaí,SP,
158140314290479,Chácara Rei Do Sul,Restaurant,4,"Rua Luiza Porcari Corassa, 479, 13212-247 Jundiaí",Jundiaí,SP,
535115826576845,Casa de Bolos SBO,"Candy Store, Grocery Store, Foodservice Distributor",1,"Av. Monte Castelo, 117, Centro, 13450-031 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
1073439246055186,Restaurante Campeão KM 68,"Fast Food Restaurant, Cafeteria, Cafe",2,"Rod. dos Bandeirantes Km 68,5, 13201-130 Jundiaí",Jundiaí,SP,
1078658572267819,Gauchos Burguer,Burger Restaurant,2,"Rua Gaspere, 1369 - Cruzeiro do Sul, 13820 Jaguariúna",Jaguariúna,SP,
1426104287675045,"Pizzaria La Preciosa, desde 2014",Pizza Place,1,"Av Papa João Paulo II 1691 PQ Res São Clemente, 13190-000 Monte Mor",Monte Mor,SP,
1329460060452364,Casa dos Sabores,Dessert Shop,1,"13238040 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
1665191730430072,Sonda Supermercados Indaiatuba,"Supermarket, Farmers Market",2,"Avenida Eng. Fábio Roberto Barnabé, 2731, 13330-315 Indaiatuba",Indaiatuba,SP,
231602740309207,Premium Distribuidora De Agua e Bebidas,"Grocery Store, Shopping & Retail, Region",1,"ESTRADA DO GARCIA, 1080 A, 13232400 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
251953654979670,Joca Boteco e Restaurante,"Restaurant, Beer Bar",1,"Av. Itatiba, 345 - Vila Rio Branco, 13215-250 Jundiaí",Jundiaí,SP,
913154002053882,Bar do Fanta,"Wine, Beer & Spirits Store, Bar",1,"Avenida Paulo Prado, 108, 13290000 Louveira",Louveira,SP,
1598886020325084,Buffet Santa Pizza Eventos em Domicilio,"Pizza Place, Event Planner",2,"Rodovia Romildo Prado, 13255750 Itatiba",Itatiba,SP,
